commentId,text,author,authorChannelId,publishedAt,updatedAt,likeCount,replyCount
UgzyPFy-yCXwBzvbwGF4AaABAg,Mind = Controlled,@Ytzxc101,UCS7kGN9dowrHbspbPc_Czrg,2025-09-18T09:13:50Z,2025-09-18T09:13:50Z,1,0
UgypyZbs8wrrRalW2YV4AaABAg,"""I want you guys to play whatever heroes you want to play""

""I'm thinking Prophet 15. I want Prophet 15""

""Ok, I will pick Omniknight for you. I need you to play like Ceb""


Even after over 5 years, this remains as one of the most painful discussion of a draft in my opinion 😂 Imagine telling your teammates they can play whatever, then picked a different hero and asked them to play like the opponent. Promises of playing any hero broken, trust issues arise, pressure of playing very well increased. All these results into a quick loss over a simple outplay by Topson's diffusal Gyro build (also Tethered Ana Io).",@DarchrowTheEnigma,UCG923IK_x_Z91AjAbych8-Q,2025-09-18T04:59:53Z,2025-09-18T04:59:53Z,7,1
UgxKYfZ6FEHqtw5lrJJ4AaABAg,september 2025?,@kennethduremdes9578,UCwtSF0QDpjWhOGk0llBMRNA,2025-09-18T00:39:06Z,2025-09-18T00:39:06Z,1,0
Ugw-slvc2DPoGWA1aZR4AaABAg,"MC had so good calls, kuro shud hv listen to him. he was the first 1 to suggest meepo, all his calls and target were correct",@Abuzerqazi,UCDV8OQlJ1IhCztcC88Ea34A,2025-09-18T00:09:44Z,2025-09-18T00:09:44Z,4,0
UgzBXQpJ3_V9ynX7kfl4AaABAg,when he lifts it i get goosebumps. they are so grateful its humbling,@johnrusso84,UCCe_r3I0uOCAGwuPgBQPvbA,2025-09-17T19:44:51Z,2025-09-17T19:44:51Z,1,0
UgyJ3Cy5NKOtvPwLSst4AaABAg,anyone here after TI2025???,@Btknsly,UCpLuRUI154HX6hec3q1rhmA,2025-09-17T09:29:18Z,2025-09-17T09:29:18Z,0,0
UgyEVz5UNFUzFD-Y7MF4AaABAg,"Kuro: We're the calmest mf in the world.

Also kuro: STFU GUYS",@justtry8552,UC3_XqKiE7g5sc_ULp2XEgdQ,2025-09-17T07:27:25Z,2025-09-17T07:27:25Z,4,1
UgzQqCyHeh6lH4Comi54AaABAg,back to back with 2 biggest prize pool? CMIIW,@Abimanyu_Fishing_Adv,UC2B30ghbRIWYxXA4jKOnLBw,2025-09-17T01:06:46Z,2025-09-17T01:06:46Z,0,0
Ugz9JlwTmIYZjXPu0z14AaABAg,"""after party anyone?"" man",@DivineDusk69,UCuVafaX7q12vgkhFnDb7vrA,2025-09-17T00:41:20Z,2025-09-17T00:41:20Z,0,0
Ugzv_uGbXHA8qk0tJBp4AaABAg,The best team ever to win back to back. OG!,@Uncle_Drew0227,UCCI2Ed65LAuGmxXWc46iGvw,2025-09-16T21:47:11Z,2025-09-16T21:47:11Z,0,0
UgznQhsOeZRd-pXLoEJ4AaABAg,Just realize kuro didn't listen to rmn things would be different..,@kay77133,UCXX0-a-nvPnmZaMkcYWUHaQ,2025-09-16T18:53:44Z,2025-09-16T18:53:44Z,0,0
UgxS1GDV2V-mKgR_De94AaABAg,The best TI!!!,@jamesalabata1018,UCAKE7ae5r3czhXkxHF4HQaA,2025-09-16T14:19:22Z,2025-09-16T14:19:22Z,0,1
UgzK6HBGC586DNMXEuF4AaABAg,2025 Sept and rewatching this masterpiece. I LOVE THEM. I LOVE DOTA.,@muhamadalifebrianto7910,UCe7xTgpVEZ43ZRwD8NXgFDQ,2025-09-16T13:08:49Z,2025-09-16T13:08:49Z,0,1
UgxYdgpWuSNTWzOD3dx4AaABAg,Me,@sahil9695,UCEgWVhXwHg_7RNe_vwuTvFg,2025-09-16T09:20:02Z,2025-09-16T09:20:02Z,0,0
UgzEN3Gu8AOX3gzPrDp4AaABAg,"September 16, 2025 still watching this masterpiece",@taboadajohn3423,UC3d4iXl6BIuOwEcmeDGBQ-Q,2025-09-16T06:29:03Z,2025-09-16T06:29:03Z,2,0
Ugxc8aE1JKM8CH3upfl4AaABAg,"2 team , 2 different team philosophy clashed in the final. Notail give freedom to his team, while Kuro become leader playstyle and take all the responsibility of his team onto his, taking the blame. They both reach grandfinal by their own playstyle. but in the end OG style coming on top. There is nothing wrong with their play, Liquid also tried to become YOLO style but still cannot win. that's the best of DOTA. 💌💌",@safriqnajhan,UCRFPg71-CY_TKeXKenBAlBA,2025-09-16T06:12:45Z,2025-09-16T06:12:45Z,0,1
Ugwiyejainr--aD6e794AaABAg,September 2025 anyone still watching?,@gamexpert0000,UCzFtEiTCMOFoWjc0bHAPtVg,2025-09-16T02:03:43Z,2025-09-16T02:03:43Z,16,6
UgwbrwvFGAkr1rWw3HF4AaABAg,Back after TI14 Squad!,@edwardleong1650,UCFt45Yap4HSrqslXYEmAFYQ,2025-09-15T16:26:47Z,2025-09-15T16:26:47Z,1,0
UgwElEQGEysdGJAvxHh4AaABAg,Mid diff hard,@AinzGown666,UCms9MtZ6d848KtPZ271nAQw,2025-09-15T14:35:33Z,2025-09-15T14:35:33Z,0,0
Ugy8GZTltfOC74dhM0Z4AaABAg,Idk if u realize but the last 3 game mc is not playing comfortably. Kuro have some mistake for not having mc comfortable. Last 2 game tide is a humiliation for him so i think TL need to comforts him fisrt before playing.,@30rafaelasa73,UC9qqc9vU1e73I-D9dggu-sQ,2025-09-15T13:51:48Z,2025-09-15T13:51:48Z,0,0
Ugw13SgMEnJDRIiZlol4AaABAg,Absolute cinema 🫡,@LanceRovicPuri,UCZf_Qrvt_WOuOAaCg8FW4AQ,2025-09-15T13:06:03Z,2025-09-15T13:06:03Z,0,0
UgyiPwjWEQRnEg_oylB4AaABAg,"ti2018 ti2019 , is the best ti in overall , best TI ever, very lucky to watch incredible TI",@bh4541,UCfnn-dR-qgfKurIBjB0KMnw,2025-09-15T12:27:24Z,2025-09-15T12:27:24Z,2,0
UgwE6gTVIgjZozZOOyF4AaABAg,TI 2018 & TI 2019 is more interesting than TI 2025,@TiAmoGaming98,UCngte5OI2Oz4zMARqRzElVg,2025-09-15T12:12:03Z,2025-09-15T12:12:03Z,0,0
UgyANiNQTDyUGKWUOpR4AaABAg,Tide TA gives you everything,@Tidyabqoc,UCJYLP_2dVsXmVJhs-ewj0vg,2025-09-15T10:54:59Z,2025-09-15T10:54:59Z,0,1
UgyeBPfbHsje9bMceTV4AaABAg,Every year after TI I always combeback to this 2 finals 2018 & 2019 finals. the masterpiece,@Arhys-rl,UCaOZDwGTgNrXtr8OuxypuYQ,2025-09-15T06:51:20Z,2025-09-15T06:51:20Z,0,0
UgyiJEX60vgVvRQ8i414AaABAg,What if covid never came and this team wants to play TI 2020..they still have the fire in them and they'll get a threepeat,@skinnythewretched3545,UC9Rii7MP0NuTSReuvh6k1Og,2025-09-15T05:28:59Z,2025-09-15T05:28:59Z,0,0
Ugwycqmm-eU1IqlhU4N4AaABAg,"ANA IO, TOPSON DIFFUSAL, JERAX TINY AIRPLANES, CEEEEBBBBBBBB STONG TIMBERSAW, NOTAIL ABADDON❤❤❤❤",@angelmutiara,UCC8LEAhA0WsVKM7GfmCIUwg,2025-09-15T04:49:55Z,2025-09-15T04:50:34Z,0,0
UgzgXQdtOSA4bF0D3LZ4AaABAg,I noticed w3haa got so low iq. He got exposed by true sight haha,@roronoaworo,UC9UlhWCNGcPjI57PZlG3JIw,2025-09-15T03:27:24Z,2025-09-15T03:27:24Z,0,0
Ugy5gj-7IFr3vL9LiVx4AaABAg,CINEMA,@AOzmeric,UCBC0FmR8oujY5ttaPZ1ufXw,2025-09-14T21:34:06Z,2025-09-14T21:34:06Z,0,0
UgxMKdBY8mY7KQbsxSp4AaABAg,Смотрю после TI14. TI14 - самый унылый и скучный финал. Лучше TI8 и TI9 уже не будет!,@christineryabova7515,UCrQl5mHO7FUgfFLTzktmBJA,2025-09-14T21:31:24Z,2025-09-14T21:31:24Z,0,0
UgyiRh1Y8mGmed8Ib294AaABAg,Imagine the same roster run it back for the next TI,@andrew007gomez,UCoDOHMTVrcYhzODjIqSSkhg,2025-09-14T20:14:06Z,2025-09-14T20:14:06Z,0,0
UgyzsPu7oSLN_FFvEHB4AaABAg,Life was so good before covid,@yayo3036,UCDVcJQtVgmy1aTDfHyOgwPA,2025-09-14T20:04:15Z,2025-09-14T20:04:15Z,0,0
UgxbDiYIgfm28-fKIi54AaABAg,Why don’t they do these anymore :(((,@Milkyway115,UC5atTQruWZNM_ksjtsUtxXw,2025-09-14T09:57:04Z,2025-09-14T09:57:04Z,4,1
UgzCckA2MPtXsSciN4J4AaABAg,2025 here!!,@marklesterterariray8851,UC3R5vAefr2wrAnkw7SAl_lA,2025-09-14T07:54:25Z,2025-09-14T07:54:25Z,0,0
UgzqxxTFDqTlHtAp8tJ4AaABAg,KURO your the a TRUE CAPTAIN,@pipoybanez5674,UC_IMkHPajS7jo9IuUJB5bew,2025-09-14T05:15:08Z,2025-09-14T05:15:08Z,0,0
Ugx7ZzCzlr3mu3vDlU14AaABAg,1:10:45 Нутейл говорит по русски: «ты заебал😂»,@Romchanckiy,UCg_VRG0VReYC9DxZG35HBhQ,2025-09-14T04:05:24Z,2025-09-14T04:05:24Z,0,0
UgzTzfBLJa67LTGoV6x4AaABAg,"From time to time, as TI every year commence, I watched this OG ti8 and ti9 truesight and ti8 against all odds. I really love the chemistry, love and friendship... Impossible can be overcome with each other...",@septemberavenue8344,UCZnbDcfnIpQ7_qr1b2TIDcA,2025-09-14T03:29:18Z,2025-09-14T03:29:18Z,5,0
Ugzt_5i12UwtgUVZLAZ4AaABAg,Rewatching this (and TI8 True Sight) during TI in 2025. OG's run is still the best run by any team in DotA history.,@nekobaby33,UCMvotd4jDPpBBU-dpc3fAXw,2025-09-13T11:47:08Z,2025-09-13T11:47:08Z,2,0
UgwaWre_TC_TBM1B-dh4AaABAg,We're back boys,@slx9182,UCczOVFATmh3SvhP8qyIMyuA,2025-09-12T14:54:21Z,2025-09-12T14:54:21Z,3,0
UgxvjM9oNiVEZcb0tAp4AaABAg,Just love the Jerax commentary in that last game,@bluegorf,UCSPxWZlpdYUazliaoCcRiXw,2025-09-12T14:51:01Z,2025-09-12T14:51:01Z,2,0
UgxS8ZB-9r94SFE_1wN4AaABAg,I watch TI8 and TI9 once in a while—especially when I’m feeling down. Those series never fail to lift my mood.,@EyeSkrim,UCYA4sPvJEu32eS6DLO_O9eg,2025-09-11T03:23:15Z,2025-09-11T03:23:15Z,4,0
Ugwewy5n7T-WPefOI2Z4AaABAg,bro that lakad matatag spam at 18:33 is hella funny,@hallmight,UCvpMtuBaK5zRZQAp00AE1sw,2025-09-10T22:14:11Z,2025-09-10T22:14:11Z,1,0
Ugxd9Z6lFCBLTu8ZxPJ4AaABAg,G.O.A.T,@HarleyDavePadilla,UCDyxWl0BjwdAfbWJUKxiYXg,2025-09-10T08:09:17Z,2025-09-10T08:09:17Z,0,0
UgwEpTsl-0apOqWqA5Z4AaABAg,"It's a tradition that after watching TI8, next up is TI9",@CyberPawsShorts,UCc9XAQmbH54r48_yVgPsxXw,2025-09-10T06:19:38Z,2025-09-10T06:19:38Z,2,0
UgwSEOHIwRpdTwWRbQd4AaABAg,2018-2019 are the peak of dota and battle pass,@DotaSpy-l8z,UC4dek11KdW3SrzAx96iinwg,2025-09-10T04:55:46Z,2025-09-10T04:55:46Z,2,0
UgzXuHcUI4Wzmsikns54AaABAg,"w33ha be like: “I could go with the BB, I’ll kill them all” to “I fvcked up, my bad”",@RevRon997,UCkgD5pgC-JFGJAY85_YuaAg,2025-09-10T03:27:31Z,2025-09-10T03:27:31Z,1,0
Ugy5gz4bfKyQErC3Q1V4AaABAg,io anna is so crazy i love it,@jmayo3129,UClVBIUWs-r8s_bZoVAACpQw,2025-09-09T15:11:53Z,2025-09-09T15:11:53Z,1,0
UgxkSbMglGJ75FY-5eF4AaABAg,They did mc so fuckin dirty man. Kuro's draft really do suck so bad 😂,@rfqsyhb,UCU2yIFsm5_E33lOk7vIEAFQ,2025-09-09T14:24:11Z,2025-09-09T14:24:11Z,1,0
UgwpbBw3JiLgfTreVkN4AaABAg,Ceb is literally the best captain man. This line up has the best dynamic.,@haroldi.6450,UCem3Ridr0oqGHLL4b-ICmJA,2025-09-09T08:44:14Z,2025-09-09T08:44:14Z,21,0
Ugxcp6R2R-eK8ZSav4l4AaABAg,ana too good crazy to imagine,@johog019,UC6Kx7CGfq5T86b9mXJlvZyA,2025-09-08T22:40:35Z,2025-09-08T22:40:35Z,1,0
Ugw9cAUz-RD55BnLU2B4AaABAg,"Man, I just want to relive this again. TI8 with the anime redemption arc of Notail and TI9 making history to be the first back to back TIs. The time hanging out with the boys without caring about the world and watching this moment unfold. What a time",@monarch8126,UCh6V9kdXA99bR0semIDxdUg,2025-09-08T18:24:48Z,2025-09-08T18:24:48Z,0,0
Ugy0UZZWN26BrGEheih4AaABAg,I just came here to see the coms of the old nigma🤣🤣😂,@carlrumbines7819,UC7wrqxph-bgG0qA_UKLyLUg,2025-09-08T16:03:32Z,2025-09-08T16:03:32Z,1,0
UgwQArjedJ1Pi9WS6mB4AaABAg,anyone from september 2025?,@arkeyromano6941,UC-6iQh4F6muqeI6o3sV6P3Q,2025-09-08T13:12:48Z,2025-09-08T13:12:48Z,0,0
UgyVrCpmkPq4sCfmrNR4AaABAg,I'm still feeling bad for MC,@lorddemon8236,UCEricsqf5wL1YsSB05xQcOw,2025-09-07T23:52:36Z,2025-09-07T23:52:36Z,1,0
UgyZdQGLfXA5W8gP-xB4AaABAg,Anyone watching this February 2027?,@knight_to_d6,UCth4ZyMrWBoS2VYdN5aF7wA,2025-09-07T02:08:33Z,2025-09-07T02:08:33Z,1,0
Ugx5suhTPCi8Kgl-wmp4AaABAg,the best ti ever,@theyg583,UC0Os2xbM7RVCcgKkjp26MfA,2025-09-06T15:38:06Z,2025-09-06T15:38:06Z,1,0
UgyE4aWpXc9aK8IbVDh4AaABAg,Ceb is really the brain of the team while NoTail is its soul. ❤,@PauldyFishingVlog,UCzEcgVK8I_fMwdzqnlp_jNQ,2025-09-05T05:54:47Z,2025-09-05T05:54:47Z,1,0
UgyqKp8Jw1QdEQB67Yh4AaABAg,Bring back True Sight,@scottd3717,UCKC57E96JrLz18DcDiCQfcg,2025-09-04T10:10:47Z,2025-09-04T10:10:47Z,1,0
UgwJ30cPRaa6UaQEpZt4AaABAg,ITS THE TIME OF THE YEAR AGAIN,@milexmirabel951,UCBPnsPqhowJR0CBqRiLbVKg,2025-09-03T15:29:39Z,2025-09-03T15:29:39Z,1,0
Ugyq0Qd6rNXT4mqOH0h4AaABAg,its weird how people think kuroky is a good guy. Look how he treats his teamates. Talks down to them and hes a role 4 player. Smfh,@johnle6364,UCskiWhXXUOS1TGkjOV3sHeQ,2025-09-03T06:38:58Z,2025-09-03T06:38:58Z,5,0
UgwzodHHHZTWojrXGwF4AaABAg,September 2025 still watching,@dendenrequiron4071,UC8ZD1bFZ-U-apDHDZ4rs31w,2025-09-02T04:57:26Z,2025-09-02T04:57:26Z,0,0
Ugx2yEc_67r9OzZwli14AaABAg,every 3 fucking months i have to visit this  its like an addiction ti8 & ti9,@abuduldady,UCJxHNyqyG73N1w9nEipvoaA,2025-09-01T19:17:29Z,2025-09-01T19:17:29Z,1,0
UgwLy9Swn5q4EHgYEhV4AaABAg,Lol im crying now in 2025,@kanno3053,UC1rcwAYz_r2orV7fCtuXUbQ,2025-09-01T15:36:35Z,2025-09-01T15:36:35Z,0,0
UgyKoiYJ-3o9hZFZsh14AaABAg,"In Game 3, Liquid didn’t just get destroyed in terms of gameplay, they were broken mentally, especially MC.",@wendellgarcia1941,UC-du0ftZq_cHFgEC-_4MULA,2025-09-01T14:05:29Z,2025-09-01T14:05:29Z,2,0
Ugwj69Gzeeekv90E2iR4AaABAg,Liquid NOOB AF! 🤣🤣🤣🤣🤣🤣🤣🤣 GET COOKED,@oza_gaming2,UClw4EaNlFROHWZPJYPbm6vg,2025-09-01T08:18:17Z,2025-09-01T08:18:17Z,0,0
UgzcqjrjONIthrdDAdp4AaABAg,"“Why do people keep picking Monkey mid, Honestly” a very famous line",@sakiranw,UCXatwugNoIn-pRxp4p7P3zw,2025-08-31T16:46:04Z,2025-08-31T16:46:04Z,1,0
UgwKUvB0yPdz__tmJgR4AaABAg,Man listening to W33's words at the end was so painful,@endeavour5316,UCrzWCn1-jVgmMiAtFM7tp7A,2025-08-31T15:28:24Z,2025-08-31T15:28:24Z,0,0
UgwsBNqQ21KYfSTf7ZR4AaABAg,Dota peaked here. sadly its not the same anymore.,@VnDronzer-oh8ef,UCWTwkaNa39vOsPdnh1rNTMA,2025-08-31T09:40:32Z,2025-08-31T09:40:32Z,1,0
UgxDE2D6O1Y5G7Sx-cB4AaABAg,"kuroky surely was trying to be a postitive captain like ceb but in the end he couldnt be what he did try to be. All the time the coach was ignored as hes suggesting about ember and void, also MC wanted to play furion because he was comfortable playing that hero, but being ignored and was told to play like ceb, just trying to be like ceb but hes totally not like ceb",@thaibui1829,UCBN9X8kc91nhMTMtnNGa2Vw,2025-08-30T18:34:31Z,2025-08-30T18:34:31Z,1,0
Ugw_GzMEHV-Q_NEFE954AaABAg,"kuroky, worst captain ever.",@seblack_nw,UCGc8P4Ow7-w2lE_EIVTImCA,2025-08-30T17:58:12Z,2025-08-30T17:58:12Z,1,0
Ugx7OWVz2EK7pPkuekV4AaABAg,45:10-23 funniest moment 🤣🤣🤣🤣.,@fenguzth,UC4aSZc-VY9MjCOgIAPZ8zCw,2025-08-30T15:57:21Z,2025-08-30T15:57:21Z,0,0
Ugyd2xsZLFJQ1im2tZ54AaABAg,I never stop watching this TI18 & TI19,@johnpauljaviervillaruel2464,UCxderVqDYbZJHH_wfUrhdEw,2025-08-30T15:45:26Z,2025-08-30T15:45:26Z,1,0
UgwShdphiym3gTgqkix4AaABAg,"Ego from kurro as a captain. Not listening to his teammates, as a leader its about guiding and making sure listening and materializing their ideas.",@shellacaputolan9173,UCxzh_EtrIW6ILsjgdozvSOQ,2025-08-30T04:18:31Z,2025-08-30T04:18:31Z,0,0
Ugz7lRf_hMM8B_MEyrd4AaABAg,Go to movie when lose streak tbh,@jsjjdjd4251,UCS8bN5oNkiucPgUDhlPY5_Q,2025-08-29T09:46:01Z,2025-08-29T09:46:01Z,0,0
UgzmcXFFYv_hkQeRsHZ4AaABAg,Whenever I get losestreak I watch true sight and queqe again then lose watch repeat,@jsjjdjd4251,UCS8bN5oNkiucPgUDhlPY5_Q,2025-08-29T09:44:27Z,2025-08-29T09:44:44Z,0,0
UgzoSZCudg0lYJrWHBx4AaABAg,"Its August 2025 and for me, they are the best team ever. 2 TIs, back-to-back and same roster. No one can change that.",@kenncabusas6633,UCYToxFDOVHNBk-O3GmtLEsw,2025-08-29T02:06:51Z,2025-08-29T02:06:51Z,0,0
Ugxb_EacSbu13K3pgU14AaABAg,"I don't usually drink, but when I do, I watch OG's TI finals :-/. GJ Liquid, OG come back stronk!",@csabaradi,UCEGBbp7mERyg7AojR_WjoKw,2025-08-28T19:03:01Z,2025-08-28T19:03:01Z,0,0
Ugxop9O2AZs5_W61bt54AaABAg,Liquid just too predictable in games 2 and 3.,@lhordjhenzenbolledo454,UCm6Boeeb52uA1wUUAmFq07Q,2025-08-27T03:30:48Z,2025-08-27T03:30:48Z,0,0
UgyiKYx_N8GSlopO-9B4AaABAg,1:22:29,@Wolfphelium,UC65PiRyJvAqCdt1331xquOg,2025-08-26T12:29:02Z,2025-08-26T12:29:02Z,0,0
UgzOfRtZHFKZzobfYoV4AaABAg,August 2025 anyone?,@solidscript_5110,UCSrhdebGeDxArYYXXN7svRg,2025-08-26T04:07:28Z,2025-08-26T04:07:28Z,0,0
UgwR1PWfPI_NlFt2NkF4AaABAg,"missed OG dota, peak dota 2",@DaddyGiznow,UCSUHv5M1tRBD4W6srDDa8FQ,2025-08-26T00:23:28Z,2025-08-26T00:23:28Z,0,0
Ugy4oLZCc2hx0rC7CGV4AaABAg,Telling mc to play like 7cking mad is top notch fanboy sht,@ashfaix,UCwCU0WRmC-1R6_9A0Cf4UKw,2025-08-25T11:44:56Z,2025-08-25T11:44:56Z,0,0
UgyFyA63ApSW5-h7m6Z4AaABAg,Can we just agree that these 10 players are all some of the most likeable dota 2 players ever <3,@Sussurrus,UCzawmfMkMz1k_NQic8VPY4w,2025-08-25T07:54:46Z,2025-08-25T07:54:46Z,3,0
Ugz3E_kpOUHX15DAK8F4AaABAg,Miracle and Jerax <3,@Sussurrus,UCzawmfMkMz1k_NQic8VPY4w,2025-08-25T03:21:30Z,2025-08-25T03:24:00Z,0,0
Ugz86xBm9mVVYcEIG5R4AaABAg,"Kuroky brought those downfall in game 2 and game 3 for team Liquid.

In game 2 they suggest to ban Ember but he opposed it saying Ember dont do shit.
Then Ana Obliterated them with Ember then game 3 he eats his words saying ember is key Hero for them. Lol

Then at game 3 the coach and his teammate says ban Void. But again he opposed it lol doing what he wants. He suck as captain then blame everything to We33. XD",@kevinmarevangelista6828,UC_2oSano7na5HVkXy7MZuTw,2025-08-24T20:28:56Z,2025-08-24T20:28:56Z,0,0
UgwjFwT7QXqSxR_uJgN4AaABAg,i just noticed how all of liquid's hero suggestions in terms of pick/ban get shut down by kuro and its exactly what OG will pick.,@drop9446,UC6sgaFnTcfZpN7tdy_CU7sQ,2025-08-24T19:39:49Z,2025-08-24T19:39:49Z,0,0
Ugx4Y9laHTr7RSeJ_Gx4AaABAg,"w33 emotions is so bad and decisions so bad, even kuro emotion out of control pretending to be in control lol they both should be quite and need to listen to much better player like miracle in those games",@rudijohnson529,UC6uEN8ImOxwBsaKXX-QoRFA,2025-08-23T10:17:32Z,2025-08-23T10:17:32Z,0,1
UgzTH6OBpNR184jc8-h4AaABAg,"August 23, 2025 and I'm here still watching this TI 💚.",@coupalustv,UCBGW69m_Tc_MuGs9XnnVjAQ,2025-08-23T05:30:26Z,2025-08-23T05:30:26Z,0,0
Ugwmg2vhnfAAjfwJC5h4AaABAg,This TI all the topson doubters were silenced. All mid was crushed by topson by non-meta heroes. He proved he is the best midlaner in the world on this TI,@MiggyVaron,UCLf00dY3mnPoDVACiN3ERrQ,2025-08-23T01:30:00Z,2025-08-23T01:30:00Z,0,0
UgzMkg1swCQvQ7015WN4AaABAg,Kuro still dissing MC in 2025,@allenjmd2452,UCHqrGecSP2jrHao7qy_krZQ,2025-08-22T17:21:59Z,2025-08-22T17:21:59Z,0,0
UgzjM2ypbmMxyz8ov9h4AaABAg,Rewatching in 2025. JerAx still my MVP. Underrated GOAT,@nyx_qpal_dota,UC9TV4E68X5_oPpb5NBVr8SA,2025-08-22T17:14:10Z,2025-08-22T17:14:10Z,1,0
UgyeiCgh-jlm5QS5sdh4AaABAg,"Mind_control choked hard this series, and his attitude stinks",@GeraldSpringfield-d5h,UCV3v7iXbcqMAlI8rvZJg7CQ,2025-08-21T09:53:28Z,2025-08-21T09:53:28Z,0,2
UgzG8e-FVZbNlcfgVIJ4AaABAg,It's a requirement to watch TI8 and TI9 every year. Good Times,@LoukaTy-ys3xf,UCg-4gms1MXJTmDNAWE2mk6Q,2025-08-21T02:57:47Z,2025-08-21T02:57:47Z,0,0
UgyxtWQa3JwB5pwbu1F4AaABAg,I think this is the happiest and the saddest tournament in history.,@kenjiealarcon897,UCX6BVwQfLdGsTE1XdIZXwiA,2025-08-20T17:19:06Z,2025-08-20T17:19:06Z,0,0
UgynTS8XJ8hnlR6C2IB4AaABAg,"Wish we could turn back time, to these good old days!",@kenjiealarcon897,UCX6BVwQfLdGsTE1XdIZXwiA,2025-08-20T17:15:16Z,2025-08-20T17:15:16Z,0,0
UgyAKTF7zq1zyKbzoJR4AaABAg,"Ah, I love watching Kuroky struggle",@twelvesevven4678,UCKzbQS2tgHrg6b6Ub4zvfug,2025-08-20T12:46:57Z,2025-08-20T12:46:57Z,0,0
UgxeTGHuNqCdViwu1_N4AaABAg,Team vs Family,@ghamburger4069,UClf2KohmGzT3Zmr1zDPpX6w,2025-08-20T10:39:52Z,2025-08-20T10:39:52Z,0,0
Ugy_XMIspkjlX26iu954AaABAg,"Game 2 : "" Why people keep pick monkey mid? ""
Game 3 : ban monkey",@Mr_Snow.,UCyRlt4YXRIlOxJX036p68SA,2025-08-19T16:50:32Z,2025-08-19T16:50:32Z,0,0
UgwiGV0Mbd7m2l56o894AaABAg,"I noticed that OG was the more ""complete"" team here, that's why they won.

Liquid is more of a Kuroky assembled team, and he is the commander. The difference here is the chemistry between the 2 teams.",@derp6849,UCu-NEYRbjO4slqitETH0N1A,2025-08-19T12:02:40Z,2025-08-19T12:02:40Z,0,1
UgwJdlEBuTNTEmGx9Bp4AaABAg,"""You have the calmest Mtherfcker in the planet here""... Uhmmm... LMAO",@derp6849,UCu-NEYRbjO4slqitETH0N1A,2025-08-19T11:58:52Z,2025-08-19T11:59:25Z,0,0
UgyEAg-k8ExKrHaobFV4AaABAg,Who's rewatching this for 100000 times?,@ElieOcampo,UC5qzh7LbFP93iTyFE41r02A,2025-08-19T11:57:30Z,2025-08-19T11:57:30Z,0,0
UgyhF-9q-Dnjp32HA2d4AaABAg,bsssstttttttstststtststttststs,@gunawantjahyadi,UCEqvZ_ZqJ_7HXjWbkO4Thsg,2025-08-19T05:03:12Z,2025-08-19T05:03:12Z,0,0
Ugw3OSX3hTBS0kVnWZh4AaABAg,first time watching this and its a fucking MASTERPIECE ✨ i dont even play DOTA 🤣,@luckyyysalas2400,UCafH57sgYqkLfttLdvP1aNQ,2025-08-19T04:08:52Z,2025-08-19T04:08:52Z,1,0
UgxRj7aSMeLZvNop36l4AaABAg,Still watching this from time to time,@okidokidecals,UC-OhsC3Kw6Mox1I3N4BoaCg,2025-08-19T04:04:23Z,2025-08-19T04:04:23Z,2,0
UgxkkiNvPRZduxXNu1p4AaABAg,is TA  & Tide strat still working now 2025?,@coolbeans11333,UCbuShVnwoKX8r61cdSqUF4g,2025-08-19T03:35:40Z,2025-08-19T03:36:07Z,0,0
UgzU5uNR6z-k-glIm9h4AaABAg,"“why do people keep picking monkey mid?”

lost against it with TA, feeding and monkey got rampage 😂",@mantapjiwa16165,UCrlBBgTmxSP5nenQZiqSVmw,2025-08-18T11:01:14Z,2025-08-18T11:01:14Z,1,0
UgyNtNes2SbDja96-dx4AaABAg,the problem here basicly kuro and w33ha ego,@mantapjiwa16165,UCrlBBgTmxSP5nenQZiqSVmw,2025-08-18T10:58:16Z,2025-08-18T10:58:16Z,1,0
UgwAaUP-45zwXKSY2iV4AaABAg,"Peak of TI. As of 2025. 
Best tea. To back to back OG",@jonaldgobaton8086,UCYqtA3wbH0kjnwUBTuqVlqA,2025-08-17T16:07:25Z,2025-08-17T16:07:25Z,1,0
UgzIIFjQXB8NGGuC5Oh4AaABAg,I quitted dota 2 right after TI9.. this was the peak of The International imo... the TI now is pure rubbish. the game is getting there too. really missed dota 2 during that period.,@littleroundbutt,UCKl3Bl9M5GgdMWSqUR8uNag,2025-08-17T14:35:59Z,2025-08-17T14:35:59Z,2,0
UgynTYMIBNmQJRYRr-V4AaABAg,Kuroky sucks so bad stupidest captain,@shingngaling4357,UC23YllXwLuXBxyIlF54fAXQ,2025-08-17T05:06:11Z,2025-08-17T05:06:11Z,0,0
UgyoepFqJyB7d1H1poV4AaABAg,"whats great about this is that in the last game , we get to see Ana's io! damn sooo goood to watch!! i still get hyped after all this years!!",@chill_dota3086,UCCWkw14FTKLgegGYGcoyXmg,2025-08-16T12:17:49Z,2025-08-16T12:17:49Z,1,0
UgxguF0ZaF3o2iDu0Uh4AaABAg,"2025 still getting goosebumps, anyone with me?",@arachniric9672,UCj-eYlLVbozIJV2qWnP7OiQ,2025-08-16T11:55:17Z,2025-08-16T11:55:17Z,0,0
UgyhyZyn76tGwdlQVRR4AaABAg,“Ana IO madafakas”,@zzormij5630,UCtX9h0bsZeneNaR3F6wQC9g,2025-08-16T11:43:07Z,2025-08-16T11:43:07Z,0,0
